Meter #,Service Delivery Point,Meter Type,Meter Size,Longitude,Latitude
3000005108,2106031,Water Residential Outside,0.75,30.29316829,-97.43779173
3000021847,2106072,Water Residential Inside,2,30.29800973,-97.41648601
3000028362,2056003,Water Residential Inside,0.75,0,0
3000026803,2028013,Water Residential Inside,1,0,0
3000008434,2115765,Water Commercial Inside,2,30.29936707,-97.41765987
3000008221,2115765,Water Commercial Inside,2,30.29936707,-97.41765987
3000016070,2115878,Water Residential Inside,1.5,30.29980721,-97.41927845
3000024993,2120918,Water Residential Inside,0.75,30.23018965,-97.40425157
3000012960,2121870,Water Residential Outside,0.75,30.22924617,-97.45297072
3000012953,2121874,Water Residential Outside,0.75,30.22642648,-97.45185612
3000023969,2122971,Water Residential Inside,0.75,30.21246178,-97.41374111
3000024001,2122980,Water Residential Inside,0.75,30.21243914,-97.41598694
3000023995,2122983,Water Residential Inside,0.75,30.21263646,-97.41636719
3000014572,2128375,Water Residential Inside,0.75,30.19589629,-97.47610162
3000007041,2128400,Water Residential Inside,0.75,30.19711043,-97.47467569
3000006986,2128406,Water Residential Inside,0.75,30.19705004,-97.47598873
3000007046,2128409,Water Residential Inside,0.75,30.19692065,-97.47390332
3000005103,2136369,Water Residential Outside,0.75,30.29179241,-97.4383621
3000021894,2136401,Water Residential Outside,1.5,30.15466641,-97.39960067
3000021898,2136402,Water Residential Outside,1.5,30.15466641,-97.39960067
3000020165,2136410,Water Residential Outside,1.5,30.15575007,-97.3995769
3000005843,2141763,Water Residential Inside,0.75,30.19218488,-97.48727138
3000005817,2141764,Water Residential Inside,0.75,30.19218704,-97.48763974
3000005814,2141765,Water Residential Inside,0.75,30.19217949,-97.48768727
3000005998,2141779,Water Residential Inside,0.75,30.19406862,-97.48905378
3000014579,2147956,Water Residential Inside,0.75,30.19351331,-97.47718295
3000014459,2147959,Water Residential Inside,0.75,30.19316179,-97.4772186
3000014458,2147960,Water Residential Inside,0.75,30.19287713,-97.47748002
3000014453,2147972,Water Residential Inside,0.75,30.19142038,-97.47950008
3000007068,2100917,Water Commercial Inside,0.75,30.25891266,-97.40928509
3000026429,2008622,Water Residential Outside,0.75,30.17141729,-97.40526693
3000017280,2013319,Water Residential Outside,1,30.1512623,-97.37339927
3000019676,2013320,Water Residential Outside,0.75,30.1518381,-97.37316162
3000019655,2013328,Water Residential Outside,0.75,30.15149629,-97.37103461
3000019663,2017851,Water Residential Outside,0.75,30.1483445,-97.38272721
3000019675,2017853,Water Residential Outside,0.75,30.14831215,-97.38224002
3000019673,2017854,Water Residential Outside,0.75,30.14831298,-97.3822398
3000019710,2017860,Water Residential Outside,0.75,30.14759725,-97.38107551
3000022045,2019374,Water Residential Inside,0.75,30.21802076,-97.39043529
3000017399,2019450,Water Residential Inside,1,30.2186888,-97.39481193
3000021659,2019451,Water Residential Inside,0.75,30.29101282,-97.37920992
3000018131,2023743,Water Residential Outside,0.75,30.15106174,-97.30705805
3000018164,2023745,Water Residential Outside,0.75,30.15105851,-97.30704616
3000018121,2023749,Water Residential Outside,0.75,30.2455464,-97.37074943
3000018254,2023758,Water Residential Outside,0.75,30.14492961,-97.30371187
3000018162,2023762,Water Residential Outside,0.75,30.14603268,-97.30390913
3000017350,2024762,Water Residential Outside,1,30.19612165,-97.31940419
3000014565,2025029,Water Residential Outside,0.75,30.20190658,-97.32223228
3000025680,2025077,Water Residential Outside,0.75,30.2020446,-97.31835851
3000006306,2034404,Water Residential Outside,0.75,30.21671772,-97.31658799
3000006197,2034417,Water Residential Outside,0.75,30.21617212,-97.3174376
3000026096,2023121,Water Residential Inside,0.75,30.20639435,-97.38026748
3000025090,2038325,Water Commercial Inside,0.75,30.21475688,-97.3465659
3000024078,2038358,Water Residential Inside,0.75,30.21461725,-97.3488971
3000018958,2039292,Water Residential Outside,0.75,30.25914557,-97.31869717
3000018953,2039322,Water Residential Outside,0.75,30.26013435,-97.3189883
3000021146,2042645,Water Residential Outside,0.75,30.24570167,-97.3705593
3000021170,2042666,Water Residential Outside,0.75,30.24570167,-97.3705593
3000021165,2042679,Water Residential Outside,0.75,30.31341392,-97.35032821
3000018170,2168794,Water Residential Outside,0.75,30.15223059,-97.30198413
3000006694,2157603,Water Residential Inside,0.75,30.25832285,-97.36842041
3000005619,2171945,Water Residential Inside,0.75,30.29893596,-97.42450685
3000026103,2117148,Water Residential Outside,0.75,30.15233988,-97.29946909
3000025898,2162681,Water Residential Outside,0.75,30.14905939,-97.29521098
3000000954,2174282,Water Residential Outside,6,30.16191347,-97.30161576
3000014164,2158728,Water Residential Inside,0.75,30.24566933,-97.37065436
3000004617,2158717,Water Residential Inside,0.75,30.24566933,-97.37065436
3000006470,2176340,Water Residential Outside,0.75,30.31830173,-97.35755367
3000006432,2175428,Water Residential Inside,0.75,30.2056126,-97.45361476
3000006425,2173804,Water Residential Inside,0.75,30.28595572,-97.42501781
3000006426,2175717,Water Residential Inside,0.75,30.16382211,-97.46753082
3000006331,2176656,Water Residential Inside,0.75,30.21999891,-97.38639897
3000005532,2055272,Water Residential Outside,0.75,30.15955853,-97.32206117
3000025483,2080369,Water Residential Inside,0.75,30.2475788,-97.36006488
3000018862,2084138,Water Residential Outside,0.75,30.15025034,-97.37319214
3000020091,2084957,Water Commercial Inside,4,30.23997713,-97.41434712
3000014991,2060621,Water Residential Outside,0.75,30.16137865,-97.32035481
3000024931,2087745,Water Residential Inside,0.75,30.25900344,-97.3792209
3000024919,2087746,Water Residential Inside,0.75,30.25898599,-97.37862767
3000024527,2087747,Water Residential Inside,0.75,30.25897053,-97.37815114
3000021346,2087826,Water Residential Inside,1,30.26160619,-97.37718986
3000022937,2087832,Water Residential Inside,0.75,30.26190918,-97.3796377
3000017702,2088451,Water Commercial Inside,0.75,30.27280943,-97.38970236
3000026533,2088521,Water Commercial Inside,0.75,30.27099147,-97.38298863
3000014338,2088527,Water Residential Inside,0.75,30.27112517,-97.38468786
3000015780,2088615,Water Residential Inside,0.75,30.2455119,-97.37084449
3000015634,2088904,Water Residential Inside,0.75,30.28215266,-97.38488986
3000018204,2099663,Water Residential Outside,0.75,30.1620709,-97.37451625
3000022528,2099680,Water Residential Inside,0.75,30.21761269,-97.41140021
3000023874,2099739,Water Commercial Inside,1,30.27868601,-97.38281039
3000014305,2099990,Water Residential Outside,0.75,30.17093645,-97.41006935
3000012815,2100743,Water Residential Inside,0.75,30.26682718,-97.4215124
3000012841,2100745,Water Residential Inside,0.75,30.26681855,-97.42186889
3000012832,2100747,Water Residential Inside,0.75,30.26684982,-97.42274821
3000004995,2100751,Water Residential Inside,0.75,30.26683149,-97.42359782
3000004985,2100752,Water Residential Inside,0.75,30.2668164,-97.42381765
3000004946,2100769,Water Residential Inside,0.75,30.26670318,-97.42344335
3000004900,2100810,Water Residential Inside,0.75,30.26604543,-97.41963494
3000007163,2100819,Water Residential Inside,0.75,30.26032586,-97.41268275
3000007160,2100824,Water Residential Inside,0.75,30.2653672,-97.41705638
3000027816,2100942,Water Residential Inside,0.75,30.25884905,-97.41232706
3000006440,2100946,Water Residential Inside,0.75,30.25882451,-97.41323576
3000012185,2076052,Water Residential Outside,0.75,30.15423186,-97.32143614
3000025571,2101028,Water Residential Outside,0.75,30.26049017,-97.41844666
3000028213,2077029,Water Residential Outside,0.75,30.15018042,-97.321916
3000004805,2077059,Water Residential Outside,0.75,30.15762087,-97.32144802
3000019284,2101671,Water Residential Inside,0.75,30.25630756,-97.41448972
3000022169,2077305,Water Residential Outside,0.75,30.15780418,-97.32132919
3000019497,2102085,Water Residential Inside,0.75,30.24661066,-97.41390746
3000015736,2104442,Water Residential Outside,0.75,30.24938613,-97.45754081
3000023242,2104462,Water Residential Outside,0.75,30.24901022,-97.45984302
3000023523,2104700,Water Residential Outside,0.75,30.15137533,-97.33418202
3000019218,2104754,Water Commercial Outside,0.75,30.2508666,-97.32914802
3000018193,2086358,Irrigation Commercial Inside,0.75,30.20021801,-97.49687261
3000008117,2098960,Irrigation Commercial Outside,1,30.24566933,-97.37065436
3000012248,2100299,Water Residential Outside,0.75,30.15568753,-97.32008151
3000025943,2108117,Water Residential Inside,2,30.24266095,-97.41555916
3000016319,2108459,Water Residential Inside,2,30.2371596,-97.42104898
3000019990,2108931,Water Commercial Inside,2,30.23959903,-97.42630864
3000012875,2110669,Water Residential Inside,0.75,30.23036649,-97.45316797
3000004717,2176517,Water Residential Outside,0.75,30.25631295,-97.4294263
3000004622,2172621,Water Residential Inside,0.75,30.32980905,-97.34175559
3000004623,2172622,Water Residential Inside,0.75,30.32980905,-97.34175559
3000004711,2176063,Water Residential Outside,0.75,30.15980329,-97.34630667
3000004582,2176957,Water Residential Inside,0.75,30.20581208,-97.40306448
3000027439,2176029,Water Residential Inside,0.75,30.2115528,-97.44755933
3000028570,2014973,Water Residential Outside,0.75,0,0
3000027849,2027880,Water Residential Inside,0.75,0,0
3000027847,2027881,Water Residential Inside,0.75,0,0
3000027781,2027885,Water Residential Inside,0.75,0,0
3000027785,2027886,Water Residential Inside,0.75,0,0
3000027782,2027887,Water Residential Inside,0.75,0,0
3000028312,2027906,Water Residential Inside,0.75,0,0
3000028660,2014987,Water Residential Outside,0.75,0,0
3000020913,2116133,Irrigation Commercial Inside,1.5,30.19445141,-97.42037166
3000015252,2116209,Water Residential Inside,0.75,30.17791826,-97.34895652
3000016361,2116461,Water Residential Inside,1.5,30.3016683,-97.42128663
3000026505,2120940,Water Residential Inside,0.75,30.22930547,-97.40068913
3000025043,2120946,Water Residential Inside,0.75,30.22891082,-97.40271988
3000025044,2120948,Water Residential Inside,0.75,30.22889465,-97.40316549
3000025056,2120951,Water Residential Inside,0.75,30.22893778,-97.40392598
3000022563,2121938,Water Residential Outside,0.75,30.22107286,-97.43731642
3000022483,2121943,Water Residential Outside,0.75,30.22097151,-97.43637175
3000022618,2121953,Water Residential Outside,0.75,30.22116331,-97.43633541
3000020608,2121961,Water Commercial Outside,0.75,30.2194188,-97.43467846
3000023939,2122990,Water Residential Inside,0.75,30.21251893,-97.41415106
3000023993,2123000,Water Residential Inside,0.75,30.21319794,-97.41243798
3000024435,2123005,Water Residential Inside,0.75,30.21302724,-97.41329922
3000024389,2123007,Water Residential Inside,0.75,30.21286721,-97.41365793
3000006985,2128417,Water Residential Inside,0.75,30.19696702,-97.47587585
3000022343,2128424,Water Residential Inside,0.75,30.20003338,-97.47733093
3000008280,2128580,Water Commercial Inside,1.5,30.27258731,-97.42353247
3000008327,2128656,Water Commercial Inside,1.5,30.22816574,-97.50391194
3000008311,2128661,Water Residential Inside,1.5,30.27307469,-97.42478015
3000019728,2136520,Water Residential Outside,0.75,30.24200941,-97.3572726
3000005070,2137336,Water Residential Outside,0.75,30.29217088,-97.43730454
3000005987,2141796,Water Residential Inside,0.75,30.19660256,-97.48696837
3000014434,2147977,Water Residential Inside,0.75,30.19160369,-97.47983279
3000015624,2147987,Water Residential Inside,0.75,30.19266148,-97.47797909
3000014438,2147989,Water Residential Inside,0.75,30.19292997,-97.47759409
3000014443,2147994,Water Residential Inside,0.75,30.19414518,-97.47738495
3000014446,2147995,Water Residential Inside,0.75,30.19416998,-97.47737307
3000006281,2100892,Water Residential Inside,0.75,30.25987957,-97.4131723
3000005009,2100894,Water Residential Inside,0.75,30.26030363,-97.41372922
3000026099,2008629,Water Residential Outside,0.75,30.17112113,-97.40292795
3000023577,2008788,Water Residential Inside,0.75,30.17229939,-97.39775885
3000022986,2008797,Water Residential Outside,0.75,30.17162655,-97.39828169
3000014409,2008819,Water Residential Outside,0.75,30.17088254,-97.396832
3000015855,2008840,Water Residential Outside,0.75,30.16998542,-97.39824604
3000019636,2017865,Water Residential Outside,0.75,30.14750345,-97.38227566
3000017759,2017890,Water Residential Outside,0.75,30.14849809,-97.37885827
3000017318,2017895,Water Residential Outside,1,30.14978399,-97.37828307
3000022898,2019461,Water Residential Inside,0.75,30.21894436,-97.39583385
3000022573,2019473,Water Residential Inside,0.75,30.21752966,-97.39602397
3000018108,2023780,Water Residential Outside,0.75,30.15213247,-97.30673127
3000022112,2025202,Water Residential Outside,0.75,30.20298701,-97.3267596
3000022421,2025266,Water Residential Outside,0.75,30.20384855,-97.31497194
3000006237,2034443,Water Residential Outside,0.75,30.21268175,-97.31654046
3000018942,2039363,Water Residential Outside,0.75,30.26229612,-97.32034762
3000019151,2039667,Water Residential Outside,0.75,30.26706548,-97.32420481
3000017706,2039675,Water Residential Outside,0.75,30.26897815,-97.32405553
3000017815,2039681,Water Residential Outside,0.75,30.26977194,-97.32419293
3000022658,2042708,Water Residential Outside,0.75,30.31168869,-97.34901593
3000024044,2153644,Water Residential Inside,0.75,30.32091115,-97.33463784
3000005638,2154564,Water Residential Inside,0.75,30.29772183,-97.42859451
3000017591,2157483,Water Commercial Inside,0.75,30.30603881,-97.3385336
3000022397,2025289,Water Residential Outside,0.75,30.20844953,-97.3144491
3000025472,2031140,Water Residential Outside,0.75,30.22254126,-97.31207055
3000006131,2034453,Water Residential Outside,0.75,30.21109561,-97.31709895
3000017468,2019170,Irrigation Commercial Inside,1,30.22136939,-97.38832397
3000006267,2173806,Water Residential Inside,0.75,30.28601934,-97.42466133
3000006028,2175437,Water Residential Inside,0.75,30.20615821,-97.45222924
3000023168,2080508,Water Residential Inside,0.75,30.2461869,-97.36734503
3000023223,2080512,Water Residential Inside,0.75,30.24621278,-97.36638847
3000023218,2080515,Water Residential Inside,0.75,30.24619876,-97.36558638
3000005562,2060934,Water Residential Outside,0.75,30.16187036,-97.31909654
3000020557,2087835,Water Commercial Inside,0.75,30.2604395,-97.38029125
3000024507,2087852,Water Residential Inside,0.75,30.26009661,-97.38146764
3000024932,2087853,Water Residential Inside,0.75,30.26007288,-97.3811884
3000014225,2088947,Water Residential Inside,0.75,30.28181516,-97.38497779
3000022212,2088999,Water Commercial Inside,2,30.26884463,-97.37319727
3000024201,2089015,Water Commercial Inside,2,30.27066044,-97.37736216
3000022207,2089047,Water Residential Inside,0.75,30.26659427,-97.37801571
3000012232,2078066,Water Residential Outside,0.75,30.14989043,-97.32260501
3000025563,2078136,Water Residential Outside,0.75,30.1538976,-97.32374733
3000021750,2102342,Water Residential Outside,0.75,30.24823561,-97.42453062
3000014265,2104997,Water Residential Outside,0.75,30.17174408,-97.40914249
3000015742,2105125,Water Residential Outside,0.75,30.17076177,-97.40906526
3000017355,2105142,Water Commercial Inside,1,30.22070841,-97.41016441
3000021845,2105505,Water Residential Inside,2,30.29500458,-97.41507197
3000018999,2105508,Water Commercial Inside,0.75,30.29651201,-97.41366981
3000013968,2099486,Water Residential Outside,0.75,30.24567023,-97.37065372
3000012250,2099521,Water Residential Outside,0.75,30.15589995,-97.32093706
3000012666,2099670,Water Residential Inside,0.75,30.17643133,-97.34886146
3000012263,2099684,Water Residential Outside,0.75,30.15512036,-97.32048552
